date,studio,location,program,day,demand,group
2019-09-04,44717,12,fullbody,3,21.0,fullbody-12
2019-09-05,44717,12,fullbody,4,21.0,fullbody-12
2019-09-06,44717,12,fullbody,5,21.0,fullbody-12
2019-09-08,44717,12,fullbody,7,21.0,fullbody-12
2019-09-09,44717,12,fullbody,1,0.0,fullbody-12
2019-09-11,44717,12,fullbody,3,21.0,fullbody-12
2019-09-13,44717,12,fullbody,5,21.0,fullbody-12
2019-09-19,44717,12,fullbody,4,21.0,fullbody-12
2019-09-20,44717,12,fullbody,5,21.0,fullbody-12
2019-09-29,44717,12,fullbody,7,21.0,fullbody-12
2019-09-30,44717,12,fullbody,1,0.0,fullbody-12
2019-10-01,44717,12,fullbody,2,21.0,fullbody-12
2019-10-02,44717,12,fullbody,3,15.75,fullbody-12
2019-10-03,44717,12,fullbody,4,16.8,fullbody-12
2019-10-04,44717,12,fullbody,5,21.0,fullbody-12
2019-10-05,44717,12,fullbody,6,21.0,fullbody-12
2019-10-06,44717,12,fullbody,7,21.0,fullbody-12
2019-10-07,44717,12,fullbody,1,16.8,fullbody-12
2019-10-08,44717,12,fullbody,2,21.0,fullbody-12
2019-10-09,44717,12,fullbody,3,12.6,fullbody-12
2019-10-14,44717,12,fullbody,1,0.0,fullbody-12
2019-10-31,44717,12,fullbody,4,21.0,fullbody-12
2019-11-01,44717,12,fullbody,5,21.0,fullbody-12
2019-11-02,44717,12,fullbody,6,21.0,fullbody-12
2019-11-03,44717,12,fullbody,7,21.0,fullbody-12
2019-11-04,44717,12,fullbody,1,21.0,fullbody-12
2019-11-06,44717,12,fullbody,3,19.5,fullbody-12
2019-11-07,44717,12,fullbody,4,21.0,fullbody-12
2019-11-18,44717,12,fullbody,1,0.0,fullbody-12
2019-11-27,44717,12,fullbody,3,0.0,fullbody-12
2019-11-28,44717,12,fullbody,4,21.0,fullbody-12
2019-12-01,44717,12,fullbody,7,21.0,fullbody-12
2019-12-02,44717,12,fullbody,1,21.0,fullbody-12
2019-12-03,44717,12,fullbody,2,21.0,fullbody-12
2019-12-04,44717,12,fullbody,3,21.0,fullbody-12
2019-12-05,44717,12,fullbody,3,21.0,fullbody-12
2019-12-07,44717,12,fullbody,6,15.0,fullbody-12
2019-12-08,44717,12,fullbody,7,21.0,fullbody-12
2019-12-09,44717,12,fullbody,1,15.75,fullbody-12
2019-12-11,44717,12,fullbody,3,10.5,fullbody-12
2019-12-12,44717,12,fullbody,4,21.0,fullbody-12
2019-12-15,44717,12,fullbody,7,0.0,fullbody-12
2019-12-17,44717,12,fullbody,2,0.0,fullbody-12
2019-12-18,44717,12,fullbody,3,10.5,fullbody-12
2019-12-20,44717,12,fullbody,5,0.0,fullbody-12
2019-12-24,44717,12,fullbody,2,21.0,fullbody-12
2019-12-25,44717,12,fullbody,3,21.0,fullbody-12
2020-01-01,44717,12,fullbody,3,21.0,fullbody-12
2020-01-02,44717,12,fullbody,4,21.0,fullbody-12
2020-01-03,44717,12,fullbody,5,21.0,fullbody-12
2020-01-04,44717,12,fullbody,6,21.0,fullbody-12
2020-01-05,44717,12,fullbody,7,21.0,fullbody-12
2020-01-06,44717,12,fullbody,1,21.0,fullbody-12
2020-01-07,44717,12,fullbody,2,21.0,fullbody-12
2020-01-08,44717,12,fullbody,3,21.0,fullbody-12
2020-01-09,44717,12,fullbody,4,21.0,fullbody-12
2020-01-14,44717,12,fullbody,2,21.0,fullbody-12
2020-01-16,44717,12,fullbody,4,21.0,fullbody-12
2020-01-19,44717,12,fullbody,7,21.0,fullbody-12
2020-01-20,44717,12,fullbody,1,21.0,fullbody-12
2020-01-23,44717,12,fullbody,4,21.0,fullbody-12
2020-01-24,44717,12,fullbody,5,21.0,fullbody-12
2020-01-26,44717,12,fullbody,7,21.0,fullbody-12
2020-01-27,44717,12,fullbody,1,21.0,fullbody-12
2020-01-28,44717,12,fullbody,2,21.0,fullbody-12
2020-01-29,44717,12,fullbody,3,21.0,fullbody-12
2020-01-30,44717,12,fullbody,4,21.0,fullbody-12
2020-01-31,44717,12,fullbody,5,21.0,fullbody-12
2020-02-04,44717,12,fullbody,2,21.0,fullbody-12
2020-02-05,44717,12,fullbody,3,21.0,fullbody-12
2020-02-06,44717,12,fullbody,4,21.0,fullbody-12
2020-02-07,44717,12,fullbody,5,21.0,fullbody-12
2020-02-09,44717,12,fullbody,7,21.0,fullbody-12
2020-02-17,44717,12,fullbody,1,21.0,fullbody-12
2020-02-20,44717,12,fullbody,4,21.0,fullbody-12
2020-02-27,44717,12,fullbody,4,21.0,fullbody-12
2020-03-04,44717,12,fullbody,3,21.0,fullbody-12
2020-03-06,44717,12,fullbody,5,21.0,fullbody-12
2020-03-16,44717,12,fullbody,1,21.0,fullbody-12
2020-03-19,44717,12,fullbody,4,21.0,fullbody-12
2020-03-26,44717,12,fullbody,4,21.0,fullbody-12
2020-06-12,44717,12,fullbody,5,10.0,fullbody-12
2020-06-23,44717,12,fullbody,2,18.8,fullbody-12
2020-06-24,44717,12,fullbody,3,18.0,fullbody-12
2020-06-25,44717,12,fullbody,4,18.0,fullbody-12
2020-06-26,44717,12,fullbody,5,18.0,fullbody-12
2020-06-27,44717,12,fullbody,6,18.0,fullbody-12
2020-06-28,44717,12,fullbody,7,18.0,fullbody-12
2020-06-29,44717,12,fullbody,1,17.8,fullbody-12
2020-06-30,44717,12,fullbody,2,17.666666666666668,fullbody-12
2020-07-01,44717,12,fullbody,3,18.0,fullbody-12
2020-07-02,44717,12,fullbody,4,18.0,fullbody-12
2020-07-03,44717,12,fullbody,4,18.0,fullbody-12
2020-07-04,44717,12,fullbody,6,18.0,fullbody-12
2020-07-05,44717,12,fullbody,7,18.0,fullbody-12
2020-07-06,44717,12,fullbody,1,15.571428571428571,fullbody-12
2020-07-07,44717,12,fullbody,2,16.0,fullbody-12
2020-07-08,44717,12,fullbody,3,17.333333333333332,fullbody-12
2020-07-09,44717,12,fullbody,4,10.0,fullbody-12
2020-07-10,44717,12,fullbody,5,15.333333333333334,fullbody-12
2020-07-12,44717,12,fullbody,7,16.583333333333332,fullbody-12
2020-07-14,44717,12,fullbody,2,10.0,fullbody-12
2020-07-15,44717,12,fullbody,3,17.0,fullbody-12
2020-07-20,44717,12,fullbody,1,18.0,fullbody-12
2020-07-22,44717,12,fullbody,3,18.0,fullbody-12
2020-07-24,44717,12,fullbody,5,17.0,fullbody-12
2020-07-26,44717,12,fullbody,7,16.0,fullbody-12
2020-07-27,44717,12,fullbody,1,14.0,fullbody-12
2020-07-28,44717,12,fullbody,2,14.0,fullbody-12
2020-07-29,44717,12,fullbody,3,14.0,fullbody-12
2020-07-30,44717,12,fullbody,4,14.166666666666666,fullbody-12
2020-07-31,44717,12,fullbody,5,13.8,fullbody-12
2020-08-01,44717,12,fullbody,6,14.0,fullbody-12
2020-08-02,44717,12,fullbody,7,14.0,fullbody-12
2020-08-03,44717,12,fullbody,1,14.0,fullbody-12
2020-08-04,44717,12,fullbody,2,14.0,fullbody-12
2020-08-05,44717,12,fullbody,3,14.0,fullbody-12
2020-08-06,44717,12,fullbody,3,14.0,fullbody-12
2020-08-07,44717,12,fullbody,5,13.75,fullbody-12
2020-08-08,44717,12,fullbody,5,13.0,fullbody-12
2020-08-09,44717,12,fullbody,7,14.0,fullbody-12
2020-08-10,44717,12,fullbody,1,14.0,fullbody-12
2020-08-11,44717,12,fullbody,2,14.0,fullbody-12
2020-08-12,44717,12,fullbody,3,14.0,fullbody-12
2020-08-13,44717,12,fullbody,4,17.0,fullbody-12
2020-08-14,44717,12,fullbody,5,14.0,fullbody-12
2020-08-15,44717,12,fullbody,6,14.0,fullbody-12
2020-08-17,44717,12,fullbody,1,14.0,fullbody-12
2020-08-18,44717,12,fullbody,2,14.0,fullbody-12
2020-08-20,44717,12,fullbody,4,14.5,fullbody-12
2020-08-21,44717,12,fullbody,5,14.0,fullbody-12
2020-08-26,44717,12,fullbody,3,14.0,fullbody-12
2020-08-27,44717,12,fullbody,4,17.0,fullbody-12
2020-08-28,44717,12,fullbody,5,16.333333333333332,fullbody-12
2020-08-30,44717,12,fullbody,7,15.5,fullbody-12
2020-08-31,44717,12,fullbody,1,17.0,fullbody-12
2020-09-01,44717,12,fullbody,2,15.75,fullbody-12
2020-09-02,44717,12,fullbody,3,15.714285714285714,fullbody-12
2020-09-03,44717,12,fullbody,4,15.75,fullbody-12
2020-09-04,44717,12,fullbody,5,16.333333333333332,fullbody-12
2020-09-05,44717,12,fullbody,6,16.2,fullbody-12
2020-09-06,44717,12,fullbody,7,10.333333333333334,fullbody-12
2020-09-07,44717,12,fullbody,1,15.166666666666666,fullbody-12
2020-09-10,44717,12,fullbody,4,15.5,fullbody-12
2020-09-11,44717,12,fullbody,5,0.0,fullbody-12
2020-09-14,44717,12,fullbody,1,14.0,fullbody-12
2020-09-15,44717,12,fullbody,2,17.0,fullbody-12
2020-09-16,44717,12,fullbody,3,17.0,fullbody-12
2020-09-17,44717,12,fullbody,4,17.0,fullbody-12
2020-09-23,44717,12,fullbody,3,14.0,fullbody-12
2020-09-27,44717,12,fullbody,7,15.0,fullbody-12
2020-10-01,44717,12,fullbody,4,16.8,fullbody-12
2020-10-02,44717,12,fullbody,5,15.75,fullbody-12
2020-10-03,44717,12,fullbody,6,15.5,fullbody-12
2020-10-04,44717,12,fullbody,7,16.6,fullbody-12
2020-10-05,44717,12,fullbody,1,17.6,fullbody-12
2020-10-06,44717,12,fullbody,2,18.333333333333332,fullbody-12
2020-10-07,44717,12,fullbody,3,17.5,fullbody-12
2020-11-01,44717,12,fullbody,7,19.0,fullbody-12
2020-11-02,44717,12,fullbody,1,19.0,fullbody-12
2020-11-04,44717,12,fullbody,3,17.0,fullbody-12
2020-11-05,44717,12,fullbody,4,17.0,fullbody-12
2020-11-06,44717,12,fullbody,5,14.0,fullbody-12
2020-11-07,44717,12,fullbody,6,16.666666666666668,fullbody-12
2020-11-10,44717,12,fullbody,2,19.0,fullbody-12
2020-11-13,44717,12,fullbody,5,19.0,fullbody-12
2020-11-14,44717,12,fullbody,6,19.0,fullbody-12
2020-11-25,44717,12,fullbody,3,18.0,fullbody-12
2020-11-26,44717,12,fullbody,4,16.5,fullbody-12
2020-11-27,44717,12,fullbody,5,18.0,fullbody-12
2020-11-28,44717,12,fullbody,6,18.0,fullbody-12
2020-11-29,44717,12,fullbody,7,18.0,fullbody-12
2020-11-30,44717,12,fullbody,1,18.0,fullbody-12
2020-12-01,44717,12,fullbody,2,17.333333333333332,fullbody-12
2020-12-02,44717,12,fullbody,3,18.0,fullbody-12
2020-12-03,44717,12,fullbody,4,17.333333333333332,fullbody-12
2020-12-04,44717,12,fullbody,5,17.0,fullbody-12
2020-12-05,44717,12,fullbody,6,18.0,fullbody-12
2020-12-07,44717,12,fullbody,1,18.0,fullbody-12
2020-12-10,44717,12,fullbody,4,18.0,fullbody-12
2020-12-13,44717,12,fullbody,7,18.0,fullbody-12
2020-12-24,44717,12,fullbody,4,16.5,fullbody-12
2020-12-25,44717,12,fullbody,5,18.0,fullbody-12
2021-01-01,44717,12,fullbody,5,18.0,fullbody-12
2021-01-02,44717,12,fullbody,6,18.0,fullbody-12
2021-01-03,44717,12,fullbody,7,17.666666666666668,fullbody-12
2021-01-04,44717,12,fullbody,1,17.333333333333332,fullbody-12
2021-01-05,44717,12,fullbody,2,17.714285714285715,fullbody-12
2021-01-06,44717,12,fullbody,3,17.666666666666668,fullbody-12
2021-01-07,44717,12,fullbody,4,17.666666666666668,fullbody-12
2021-01-08,44717,12,fullbody,5,17.5,fullbody-12
2021-01-09,44717,12,fullbody,6,18.0,fullbody-12
2021-02-01,44717,12,fullbody,1,18.0,fullbody-12
2021-02-03,44717,12,fullbody,3,18.0,fullbody-12
2021-02-04,44717,12,fullbody,4,18.0,fullbody-12
2021-02-05,44717,12,fullbody,5,18.0,fullbody-12
2021-02-07,44717,12,fullbody,7,18.0,fullbody-12
2021-02-12,44717,12,fullbody,5,18.0,fullbody-12
2021-02-28,44717,12,fullbody,7,0.0,fullbody-12
2021-03-01,44717,12,fullbody,1,17.333333333333332,fullbody-12
2021-03-02,44717,12,fullbody,2,18.0,fullbody-12
2021-03-03,44717,12,fullbody,3,18.0,fullbody-12
2021-03-04,44717,12,fullbody,4,17.333333333333332,fullbody-12
2021-03-05,44717,12,fullbody,5,18.0,fullbody-12
2021-03-11,44717,12,fullbody,4,18.0,fullbody-12
2021-03-22,44717,12,fullbody,1,18.428571428571427,fullbody-12
2021-03-23,44717,12,fullbody,2,18.714285714285715,fullbody-12
2021-03-24,44717,12,fullbody,3,18.714285714285715,fullbody-12
2021-03-25,44717,12,fullbody,4,18.666666666666668,fullbody-12
2021-03-26,44717,12,fullbody,5,18.666666666666668,fullbody-12
2021-03-27,44717,12,fullbody,6,19.0,fullbody-12
2021-03-28,44717,12,fullbody,7,19.0,fullbody-12
2021-03-29,44717,12,fullbody,1,19.0,fullbody-12
2021-04-01,44717,12,fullbody,4,19.0,fullbody-12
2021-04-03,44717,12,fullbody,6,19.0,fullbody-12
2021-04-04,44717,12,fullbody,7,19.0,fullbody-12
2021-04-05,44717,12,fullbody,1,19.0,fullbody-12
2021-04-06,44717,12,fullbody,2,19.0,fullbody-12
2021-04-07,44717,12,fullbody,2,18.333333333333332,fullbody-12
2021-04-08,44717,12,fullbody,4,19.0,fullbody-12
2021-04-11,44717,12,fullbody,7,19.0,fullbody-12
2021-04-14,44717,12,fullbody,3,19.0,fullbody-12
2021-04-15,44717,12,fullbody,4,19.0,fullbody-12
2021-04-19,44717,12,fullbody,1,19.0,fullbody-12
2021-04-20,44717,12,fullbody,2,18.0,fullbody-12
2021-04-21,44717,12,fullbody,3,19.0,fullbody-12
2021-04-23,44717,12,fullbody,5,18.0,fullbody-12
2021-04-24,44717,12,fullbody,6,19.0,fullbody-12
2021-05-01,44717,12,fullbody,6,22.0,fullbody-12
2021-05-02,44717,12,fullbody,7,22.0,fullbody-12
2021-05-03,44717,12,fullbody,1,20.333333333333332,fullbody-12
2021-05-04,44717,12,fullbody,2,20.571428571428573,fullbody-12
2021-05-05,44717,12,fullbody,3,20.75,fullbody-12
2021-05-06,44717,12,fullbody,4,21.6,fullbody-12
2021-05-07,44717,12,fullbody,5,20.571428571428573,fullbody-12
2021-05-11,44717,12,fullbody,2,20.0,fullbody-12
2021-05-12,44717,12,fullbody,3,18.0,fullbody-12
2021-05-14,44717,12,fullbody,5,21.0,fullbody-12
2021-05-17,44717,12,fullbody,1,20.0,fullbody-12
2021-05-20,44717,12,fullbody,7,22.0,fullbody-12
2021-05-22,44717,12,fullbody,6,22.0,fullbody-12
2021-05-23,44717,12,fullbody,7,22.0,fullbody-12
2021-05-24,44717,12,fullbody,1,20.0,fullbody-12
2021-05-25,44717,12,fullbody,2,22.0,fullbody-12
2021-05-26,44717,12,fullbody,3,22.0,fullbody-12
2021-05-27,44717,12,fullbody,4,21.0,fullbody-12
2021-05-28,44717,12,fullbody,5,21.333333333333332,fullbody-12
2021-05-30,44717,12,fullbody,7,19.0,fullbody-12
2021-05-31,44717,12,fullbody,1,22.0,fullbody-12
2021-06-01,44717,12,fullbody,2,21.142857142857142,fullbody-12
2021-06-02,44717,12,fullbody,3,21.5,fullbody-12
2021-06-03,44717,12,fullbody,4,21.333333333333332,fullbody-12
2021-06-04,44717,12,fullbody,5,21.333333333333332,fullbody-12
2021-06-05,44717,12,fullbody,6,22.0,fullbody-12
2021-06-06,44717,12,fullbody,7,21.5,fullbody-12
2021-06-07,44717,12,fullbody,1,21.166666666666668,fullbody-12
2021-06-21,44717,12,fullbody,1,22.0,fullbody-12
2021-06-24,44717,12,fullbody,7,20.0,fullbody-12
2021-06-29,44717,12,fullbody,2,21.0,fullbody-12
2021-07-01,44717,12,fullbody,4,21.333333333333332,fullbody-12
2021-07-02,44717,12,fullbody,5,21.0,fullbody-12
2021-07-03,44717,12,fullbody,6,20.666666666666668,fullbody-12
2021-07-04,44717,12,fullbody,7,21.0,fullbody-12
2021-07-05,44717,12,fullbody,1,21.0,fullbody-12
2021-07-06,44717,12,fullbody,2,20.857142857142858,fullbody-12
2021-07-07,44717,12,fullbody,3,20.4,fullbody-12
2021-07-08,44717,12,fullbody,4,19.0,fullbody-12
2021-07-11,44717,12,fullbody,7,19.0,fullbody-12
2021-07-13,44717,12,fullbody,2,22.0,fullbody-12
2021-07-14,44717,12,fullbody,3,21.0,fullbody-12
2021-07-15,44717,12,fullbody,4,20.0,fullbody-12
2021-07-18,44717,12,fullbody,7,20.0,fullbody-12
2021-07-19,44717,12,fullbody,1,18.0,fullbody-12
2021-07-21,44717,12,fullbody,3,20.0,fullbody-12
2021-07-28,44717,12,fullbody,3,20.0,fullbody-12
2021-08-01,44717,12,fullbody,7,20.571428571428573,fullbody-12
2021-08-02,44717,12,fullbody,1,20.555555555555557,fullbody-12
2021-08-03,44717,12,fullbody,2,20.2,fullbody-12
2021-08-04,44717,12,fullbody,3,21.0,fullbody-12
2021-08-05,44717,12,fullbody,4,21.0,fullbody-12
2021-08-06,44717,12,fullbody,5,20.75,fullbody-12
2021-08-07,44717,12,fullbody,6,20.0,fullbody-12
2021-08-08,44717,12,fullbody,7,21.666666666666668,fullbody-12
2021-08-09,44717,12,fullbody,1,21.0,fullbody-12
2021-08-10,44717,12,fullbody,2,20.0,fullbody-12
2021-08-11,44717,12,fullbody,3,21.0,fullbody-12
2021-08-12,44717,12,fullbody,4,20.0,fullbody-12
2021-08-16,44717,12,fullbody,1,20.5,fullbody-12
2021-08-18,44717,12,fullbody,3,21.0,fullbody-12
2021-08-22,44717,12,fullbody,7,21.0,fullbody-12
2021-08-23,44717,12,fullbody,1,21.0,fullbody-12
2021-09-01,44717,12,fullbody,3,21.2,fullbody-12
2021-09-02,44717,12,fullbody,4,20.555555555555557,fullbody-12
2021-09-03,44717,12,fullbody,5,20.875,fullbody-12
2021-09-04,44717,12,fullbody,6,21.0,fullbody-12
2021-09-05,44717,12,fullbody,7,20.8,fullbody-12
2021-09-06,44717,12,fullbody,1,21.0,fullbody-12
2021-09-07,44717,12,fullbody,2,20.857142857142858,fullbody-12
2021-09-13,44717,12,fullbody,1,21.2,fullbody-12
2021-09-24,44717,12,fullbody,5,19.0,fullbody-12
2021-10-01,44717,12,fullbody,5,20.8,fullbody-12
2021-10-02,44717,12,fullbody,6,20.333333333333332,fullbody-12
2021-10-03,44717,12,fullbody,7,21.0,fullbody-12
2021-10-07,44717,12,fullbody,4,20.75,fullbody-12
2021-10-09,44717,12,fullbody,6,21.0,fullbody-12
2021-10-11,44717,12,fullbody,1,21.0,fullbody-12
2021-10-12,44717,12,fullbody,2,21.0,fullbody-12
2021-10-13,44717,12,fullbody,3,21.0,fullbody-12
2021-10-25,44717,12,fullbody,1,21.0,fullbody-12
2021-11-01,44717,12,fullbody,1,21.0,fullbody-12
2021-11-02,44717,12,fullbody,2,20.666666666666668,fullbody-12
2021-11-03,44717,12,fullbody,3,21.0,fullbody-12
2021-11-04,44717,12,fullbody,4,20.333333333333332,fullbody-12
2021-11-05,44717,12,fullbody,5,20.0,fullbody-12
2021-11-06,44717,12,fullbody,6,20.75,fullbody-12
2021-11-07,44717,12,fullbody,7,21.0,fullbody-12
2021-11-21,44717,12,fullbody,3,22.0,fullbody-12
2021-11-22,44717,12,fullbody,1,20.5,fullbody-12
2021-11-23,44717,12,fullbody,2,20.5,fullbody-12
2021-11-24,44717,12,fullbody,3,20.5,fullbody-12
2021-11-25,44717,12,fullbody,4,21.0,fullbody-12
2021-11-26,44717,12,fullbody,5,21.0,fullbody-12
2021-11-27,44717,12,fullbody,6,20.5,fullbody-12
2021-11-28,44717,12,fullbody,7,21.0,fullbody-12
2021-12-01,44717,12,fullbody,3,21.0,fullbody-12
2021-12-02,44717,12,fullbody,4,20.6,fullbody-12
2021-12-03,44717,12,fullbody,5,20.857142857142858,fullbody-12
2021-12-05,44717,12,fullbody,7,21.0,fullbody-12
2021-12-06,44717,12,fullbody,1,20.75,fullbody-12
2021-12-07,44717,12,fullbody,2,20.444444444444443,fullbody-12
2021-12-15,44717,12,fullbody,3,21.0,fullbody-12
2021-12-21,44717,12,fullbody,2,20.0,fullbody-12
2021-12-24,44717,12,fullbody,5,21.0,fullbody-12
2021-12-25,44717,12,fullbody,6,21.0,fullbody-12
2021-12-26,44717,12,fullbody,7,21.0,fullbody-12
2021-12-31,44717,12,fullbody,5,21.0,fullbody-12
2022-01-01,44717,12,fullbody,6,21.0,fullbody-12
2022-01-02,44717,12,fullbody,7,20.833333333333332,fullbody-12
2022-01-03,44717,12,fullbody,1,20.857142857142858,fullbody-12
2022-01-04,44717,12,fullbody,2,20.571428571428573,fullbody-12
2022-01-05,44717,12,fullbody,3,21.0,fullbody-12
2022-01-06,44717,12,fullbody,4,20.5,fullbody-12
2022-01-07,44717,12,fullbody,5,21.0,fullbody-12
2022-01-08,44717,12,fullbody,6,21.0,fullbody-12
2022-01-11,44717,12,fullbody,2,20.0,fullbody-12
2022-02-01,44717,12,fullbody,2,20.571428571428573,fullbody-12
2022-02-02,44717,12,fullbody,3,18.375,fullbody-12
2022-02-03,44717,12,fullbody,4,20.5,fullbody-12
2022-02-04,44717,12,fullbody,5,18.8,fullbody-12
2022-02-05,44717,12,fullbody,6,21.0,fullbody-12
2022-02-06,44717,12,fullbody,7,20.857142857142858,fullbody-12
2022-02-07,44717,12,fullbody,1,19.0,fullbody-12
2022-02-10,44717,12,fullbody,4,0.0,fullbody-12
2022-02-13,44717,12,fullbody,7,0.0,fullbody-12
2022-02-15,44717,12,fullbody,2,0.0,fullbody-12
2022-02-16,44717,12,fullbody,3,0.0,fullbody-12
2022-02-21,44717,12,fullbody,1,21.0,fullbody-12
2022-02-22,44717,12,fullbody,2,0.0,fullbody-12
2022-02-25,44717,12,fullbody,5,0.0,fullbody-12
2022-02-28,44717,12,fullbody,1,21.0,fullbody-12
2022-03-01,44717,12,fullbody,2,21.0,fullbody-12
2022-03-02,44717,12,fullbody,3,21.0,fullbody-12
2022-03-03,44717,12,fullbody,4,20.833333333333332,fullbody-12
2022-03-04,44717,12,fullbody,5,18.375,fullbody-12
2022-03-05,44717,12,fullbody,6,21.0,fullbody-12
2022-03-06,44717,12,fullbody,7,18.0,fullbody-12
2022-03-07,44717,12,fullbody,1,21.0,fullbody-12
2022-03-09,44717,12,fullbody,3,21.0,fullbody-12
2022-03-12,44717,12,fullbody,6,21.0,fullbody-12
2022-03-14,44717,12,fullbody,1,21.0,fullbody-12
2022-03-15,44717,12,fullbody,2,21.0,fullbody-12
2022-03-16,44717,12,fullbody,3,21.0,fullbody-12
2022-03-18,44717,12,fullbody,5,21.0,fullbody-12
2022-03-19,44717,12,fullbody,4,21.0,fullbody-12
2022-03-23,44717,12,fullbody,3,0.0,fullbody-12
2022-03-24,44717,12,fullbody,4,21.0,fullbody-12
2022-04-01,44717,12,fullbody,5,21.0,fullbody-12
2022-04-02,44717,12,fullbody,6,21.0,fullbody-12
2022-04-03,44717,12,fullbody,7,21.0,fullbody-12
2022-04-04,44717,12,fullbody,1,21.0,fullbody-12
2022-04-05,44717,12,fullbody,2,20.833333333333332,fullbody-12
2022-04-06,44717,12,fullbody,3,21.5,fullbody-12
2022-04-07,44717,12,fullbody,4,21.0,fullbody-12
2022-04-14,44717,12,fullbody,4,21.0,fullbody-12
2022-04-18,44717,12,fullbody,5,21.0,fullbody-12
2022-04-19,44717,12,fullbody,2,13.666666666666666,fullbody-12
2022-04-20,44717,12,fullbody,3,22.0,fullbody-12
2022-04-21,44717,12,fullbody,4,21.0,fullbody-12
2022-04-22,44717,12,fullbody,5,21.0,fullbody-12
2022-04-23,44717,12,fullbody,6,21.0,fullbody-12
2022-04-24,44717,12,fullbody,7,21.0,fullbody-12
2022-04-29,44717,12,fullbody,5,1.0,fullbody-12
2022-05-01,44717,12,fullbody,7,21.0,fullbody-12
2022-05-02,44717,12,fullbody,1,21.0,fullbody-12
2022-05-03,44717,12,fullbody,2,21.0,fullbody-12
2022-05-04,44717,12,fullbody,3,21.0,fullbody-12
2022-05-05,44717,12,fullbody,4,21.0,fullbody-12
2022-05-07,44717,12,fullbody,6,21.0,fullbody-12
2022-05-30,44717,12,fullbody,1,21.0,fullbody-12
2022-06-01,44717,12,fullbody,3,21.25,fullbody-12
2022-06-02,44717,12,fullbody,4,21.0,fullbody-12
2022-06-05,44717,12,fullbody,7,19.833333333333332,fullbody-12
2022-06-06,44717,12,fullbody,3,21.0,fullbody-12
2022-06-07,44717,12,fullbody,2,21.0,fullbody-12
2022-06-28,44717,12,fullbody,2,21.0,fullbody-12
2022-07-01,44717,12,fullbody,5,21.0,fullbody-12
2022-07-02,44717,12,fullbody,6,21.0,fullbody-12
2022-07-03,44717,12,fullbody,7,21.0,fullbody-12
2022-07-04,44717,12,fullbody,1,21.0,fullbody-12
2022-07-05,44717,12,fullbody,3,20.666666666666668,fullbody-12
2022-07-07,44717,12,fullbody,4,21.0,fullbody-12
2022-07-09,44717,12,fullbody,6,21.0,fullbody-12
2022-07-11,44717,12,fullbody,1,21.0,fullbody-12
2022-07-17,44717,12,fullbody,7,21.0,fullbody-12
2022-08-01,44717,12,fullbody,1,21.0,fullbody-12
2022-08-03,44717,12,fullbody,3,21.0,fullbody-12
2022-08-07,44717,12,fullbody,7,20.666666666666668,fullbody-12
2022-08-21,44717,12,fullbody,7,21.0,fullbody-12
2022-09-01,44717,12,fullbody,4,21.0,fullbody-12
2022-09-02,44717,12,fullbody,5,21.0,fullbody-12
2022-09-03,44717,12,fullbody,6,21.0,fullbody-12
2022-09-04,44717,12,fullbody,7,21.0,fullbody-12
2022-09-05,44717,12,fullbody,1,21.0,fullbody-12
2022-09-06,44717,12,fullbody,2,21.0,fullbody-12
2022-09-07,44717,12,fullbody,3,21.0,fullbody-12
2022-09-12,44717,12,fullbody,1,10.5,fullbody-12
2022-09-13,44717,12,fullbody,2,21.0,fullbody-12
2022-10-01,44717,12,fullbody,6,21.0,fullbody-12
2022-10-02,44717,12,fullbody,7,21.0,fullbody-12
2022-10-03,44717,12,fullbody,1,21.0,fullbody-12
2022-10-04,44717,12,fullbody,2,20.75,fullbody-12
2022-10-05,44717,12,fullbody,3,21.0,fullbody-12
2022-10-06,44717,12,fullbody,4,21.0,fullbody-12
