classid,classname
31658,fullbody
31700,fullbody
31902,fullbody
31655,fullbody
31818,fullbody
31653,fullbody
31678,fullbody
31839,fullbody
31833,fullbody
31868,fullbody
31959,fullbody
31756,fullbody
31997,fullbody
31903,fullbody
31701,fullbody
31822,fullbody
31657,fullbody
31850,fullbody
31809,fullbody
31869,fullbody
31757,fullbody
31708,nan
31855,fullbody
31870,fullbody
31709,fullbody
31905,fullbody
31780,fullbody
31702,fullbody
31632,fullbody
31871,fullbody
31758,fullbody
31996,fullbody
31872,fullbody
31862,fullbody
31906,fullbody
31961,fullbody
31633,fullbody
32016,fullbody
31759,fullbody
31988,fullbody
32090,fullbody
31908,fullbody
32038,training
31984,fullbody
32040,training
32094,fullbody
31710,fullbody
31989,fullbody
31693,fullbody
31815,fullbody
32064,fullbody
31660,fullbody
31779,fullbody
32000,nan
31656,fullbody
31912,fullbody
31873,fullbody
32034,armsabs
31914,armsabs
31863,fullbody
31711,fullbody
31659,fullbody
31999,fullbody
31754,fullbody
31712,nan
31694,fullbody
31900,fullbody
31864,fullbody
32075,nan
31916,fullbody
31874,fullbody
31685,fullbody
31647,fullbody
31918,fullbody
31695,fullbody
31898,armsabs
31884,fullbody
31444,fullbody
31817,fullbody
31760,fullbody
32087,nan
31777,fullbody
31723,armsabs
31875,fullbody
31994,fullbody
31761,fullbody
31920,fullbody
31778,fullbody
31865,fullbody
31634,fullbody
31669,fullbody
32074,fullbody
31713,armsabs
31876,fullbody
31993,fullbody
31762,fullbody
31923,fullbody
31840,fullbody
32053,fullbody
32054,fullbody
32035,armsabs
31983,fullbody
31877,fullbody
31635,fullbody
31686,fullbody
31755,fullbody
31866,armsabs
31924,fullbody
31714,fullbody
31748,fullbody
31904,fullbody
31821,fullbody
31878,armsabs
31636,fullbody
32058,fullbody
31927,fullbody
31867,fullbody
31703,fullbody
31823,fullbody
31929,bunsguns
32001,fullbody
31998,fullbody
31915,fullbody
32106,fullbody
31879,fullbody
31930,fullbody
32002,fullbody
31970,fullbody
31716,fullbody
31781,fullbody
32066,fullbody
32065,fullbody
31763,nan
32014,fullbody
31715,fullbody
31843,fullbody
32113,nan
31764,nan
32091,fullbody
31824,fullbody
31962,fullbody
31841,fullbody
31907,fullbody
31933,fullbody
31971,nan
31825,fullbody
31880,fullbody
31909,fullbody
31934,fullbody
31725,bunsguns
31882,fullbody
31648,fullbody
32121,nan
31842,fullbody
31911,fullbody
31677,fullbody
32004,armsabs
31936,fullbody
31990,fullbody
31783,fullbody
31917,fullbody
31782,fullbody
32003,fullbody
31765,fullbody
32092,fullbody
31718,fullbody
31937,fullbody
31881,fullbody
31991,fullbody
31674,fullbody
31883,fullbody
31844,fullbody
31717,fullbody
31913,fullbody
31885,fullbody
31963,fullbody
31919,armsabs
32071,fullbody
31687,fullbody
32039,training
31939,fullbody
31922,armsabs
31827,fullbody
31661,fullbody
31719,fullbody
31650,fullbody
32020,fullbody
32018,fullbody
31704,fullbody
31662,fullbody
31972,fullbody
31720,armsabs
31941,fullbody
31966,armsabs
31688,armsabs
32019,fullbody
31886,fullbody
31721,nan
31641,fullbody
32005,fullbody
31887,fullbody
31964,fullbody
31689,fullbody
31727,bunsguns
32021,fullbody
31943,fullbody
31828,fullbody
31845,fullbody
31722,fullbody
31888,fullbody
32022,fullbody
32122,fullbody
31639,fullbody
31982,fullbody
31696,fullbody
31973,nan
31826,fullbody
31846,fullbody
31637,armsabs
32047,fullbody
31889,fullbody
31731,fullbody
31925,fullbody
32067,fullbody
31974,fullbody
31784,fullbody
31638,bunsguns
32051,fullbody
32130,fullbody
31733,fullbody
31890,fullbody
31697,armsabs
31928,fullbody
31785,fullbody
31985,fullbody
31667,fullbody
32041,training
31965,fullbody
31847,fullbody
32088,nan
31724,fullbody
31668,fullbody
31848,fullbody
31829,fullbody
31679,fullbody
31644,armsabs
31663,fullbody
31947,armsabs
32023,fullbody
31830,fullbody
31726,fullbody
31664,fullbody
31948,fullbody
31931,fullbody
31967,fullbody
31786,fullbody
32062,fullbody
32024,fullbody
31977,fullbody
31728,fullbody
31735,fullbody
31766,fullbody
31690,fullbody
31851,fullbody
32011,fullbody
31729,fullbody
32118,fullbody
31950,fullbody
31789,fullbody
31891,fullbody
32132,fullbody
31932,fullbody
32026,fullbody
31645,fullbody
31698,fullbody
31935,beginner
31767,fullbody
31946,fullbody
31975,fullbody
32078,fullbody
31852,fullbody
31642,bunsguns
32006,fullbody
31892,fullbody
31705,armsabs
31938,fullbody
31768,fullbody
31680,fullbody
31952,fullbody
31787,fullbody
31976,fullbody
31831,fullbody
32079,fullbody
31853,fullbody
31643,fullbody
32007,fullbody
31730,fullbody
31986,armsabs
31788,fullbody
31670,fullbody
31832,fullbody
31854,fullbody
32008,fullbody
31732,fullbody
31893,fullbody
31671,bunsguns
31849,fullbody
31856,fullbody
31734,fullbody
31834,fullbody
31736,bunsguns
31954,fullbody
31858,fullbody
31968,fullbody
31665,fullbody
32027,fullbody
32081,fullbody
31955,fullbody
31978,fullbody
31769,fullbody
31666,fullbody
31859,fullbody
32028,fullbody
31894,fullbody
32009,fullbody
31706,fullbody
31860,fullbody
31956,fullbody
31691,fullbody
32029,fullbody
32117,fullbody
32110,fullbody
31707,fullbody
31895,fullbody
31899,fullbody
31835,fullbody
31940,fullbody
32030,fullbody
31861,fullbody
32043,fullbody
32116,fullbody
31979,fullbody
32010,fullbody
31692,fullbody
31896,fullbody
31770,fullbody
31953,fullbody
31836,fullbody
32037,fullbody
31741,fullbody
32060,armsabs
31737,fullbody
31897,fullbody
31942,fullbody
32068,fullbody
31957,fullbody
31980,fullbody
31790,fullbody
31969,fullbody
31837,fullbody
32036,fullbody
32061,fullbody
31747,fullbody
32069,fullbody
31771,fullbody
31981,fullbody
31958,armsabs
32089,nan
31857,fullbody
32063,fullbody
32185,nan
32148,fullbody
32031,fullbody
32111,fullbody
32146,fullbody
31944,fullbody
32032,fullbody
32186,fullbody
32199,fullbody
32188,nan
32149,fullbody
31945,fullbody
32080,fullbody
32115,fullbody
32197,fullbody
32133,fullbody
32112,fullbody
32084,fullbody
32134,fullbody
31949,armsabs
32206,training
31951,fullbody
31995,fullbody
32207,training
31497,training
31606,training
31901,fullbody
32150,fullbody
32076,fullbody
32070,fullbody
32077,fullbody
32096,fullbody
32154,training
31749,bunsguns
32203,nan
32012,armsabs
31750,fullbody
32164,training
32208,nan
32013,fullbody
32017,fullbody
32135,fullbody
32165,training
31675,fullbody
32072,fullbody
32189,fullbody
32174,training
32191,fullbody
31773,fullbody
32155,training
31987,fullbody
32204,armsabs
32205,armsabs
31776,fullbody
32136,training
32156,training
32210,bunsguns
32209,nan
32137,training
32131,fullbody
31774,fullbody
32151,fullbody
32056,fullbody
31751,fullbody
32192,fullbody
32138,training
32157,training
32158,training
32147,fullbody
32227,fullbody
32223,nan
31699,fullbody
32124,fullbody
32228,fullbody
32190,fullbody
32175,training
32176,training
32159,training
32139,training
32119,fullbody
32160,training
32166,training
32212,fullbody
32235,fullbody
32140,training
32126,fullbody
32177,training
31752,fullbody
32211,fullbody
32141,training
32214,training
32240,nan
32142,training
32220,fullbody
31649,fullbody
32114,fullbody
32167,training
32095,fullbody
32168,training
32200,fullbody
32201,fullbody
32169,training
32107,fullbody
32170,training
32085,fullbody
32108,bunsguns
32171,training
32236,fullbody
32238,nan
32233,fullbody
31684,fullbody
32234,fullbody
32178,training
32143,training
32179,training
32046,armsabs
32239,advanced
32161,training
32194,fullbody
32162,training
31651,armsabs
31960,fullbody
32250,nan
32180,training
32144,training
32230,fullbody
32181,training
32145,training
32163,training
31910,fullbody
32172,training
32237,fullbody
32120,fullbody
32173,training
32231,fullbody
32193,training
32187,nan
32182,training
32245,training
32217,armsabs
31738,nan
32224,fullbody
32219,fullbody
32259,fullbody
32255,nan
32247,fullbody
32123,fullbody
32153,fullbody
32246,training
32254,nan
31739,fullbody
32241,nan
32042,fullbody
32215,fullbody
32216,fullbody
32232,fullbody
32242,fullbody
31740,fullbody
32289,fullbody
32225,fullbody
32183,training
32248,fullbody
32294,30minexpress
32293,training
32292,training
32290,nan
32249,fullbody
32295,fullbody
32256,nan
32244,fullbody
32127,nan
31742,fullbody
31743,nan
32226,fullbody
32308,nan
32251,fullbody
32296,training
31772,nan
32738,fullbody
31744,fullbody
31745,fullbody
32082,fullbody
32258,fullbody
32743,fullbody
32198,nan
32125,fullbody
31926,fullbody
32129,fullbody
31746,fullbody
32045,fullbody
32589,nan
32382,nan
32252,fullbody
32392,armsabs
32213,fullbody
32221,fullbody
32887,fullbody
32218,armsabs
32297,training
32257,fullbody
32856,nan
32889,fullbody
32885,armsabs
32222,fullbody
32184,fullbody
32195,fullbody
32888,30minexpress
32906,nan
32355,fullbody
32909,nan
32196,fullbody
32128,nan
32886,nan
32927,nan
32905,fullbody
32857,fullbody
32895,fullbody
32093,fullbody
32243,bunsabs
32083,bunsabs
31652,fullbody
32109,bunsabs
32105,bunsabs
31775,fullbody
32059,advanced
32547,fullbody
31992,fullbody
32598,armsabs
32883,training
32694,fullbody
32352,fullbody
32599,fullbody
32884,training
32310,fullbody
32402,fullbody
32796,fullbody
32369,fullbody
32300,armsabs
32678,armsabs
32803,fullbody
32353,fullbody
32551,fullbody
32600,fullbody
32311,fullbody
32403,fullbody
32260,fullbody
32616,fullbody
32805,fullbody
32354,bunsguns
32679,fullbody
32601,fullbody
32312,fullbody
32404,fullbody
32806,fullbody
32955,nan
32858,fullbody
32356,fullbody
32604,fullbody
32313,fullbody
32807,bunsguns
32411,armsabs
32516,fullbody
32656,fullbody
32606,fullbody
32314,fullbody
32405,fullbody
32910,nan
32280,fullbody
32415,fullbody
32808,armsabs
32406,fullbody
32412,armsabs
32809,armsabs
32609,fullbody
32407,fullbody
32711,fullbody
32602,fullbody
32732,fullbody
32637,fullbody
32309,fullbody
32810,fullbody
32644,fullbody
32413,armsabs
32603,fullbody
32696,fullbody
32261,fullbody
32735,fullbody
32620,fullbody
32698,fullbody
32416,fullbody
32464,fullbody
32617,fullbody
32524,fullbody
32646,bunsguns
32315,fullbody
32929,fullbody
32525,fullbody
32649,fullbody
32281,bunsguns
32358,fullbody
32689,fullbody
32736,fullbody
32316,fullbody
32417,fullbody
32695,fullbody
32359,fullbody
32317,fullbody
32370,fullbody
32940,fullbody
32282,fullbody
32262,fullbody
32655,fullbody
32891,fullbody
32393,fullbody
32811,fullbody
32917,fullbody
32552,fullbody
32465,fullbody
32408,fullbody
32941,fullbody
32657,fullbody
32394,armsabs
32812,armsabs
32918,fullbody
32414,armsabs
32942,armsabs
32975,nan
32554,fullbody
32409,fullbody
32623,nan
32371,fullbody
32418,fullbody
32410,fullbody
32971,fullbody
32898,fullbody
32739,fullbody
32659,fullbody
32952,fullbody
32318,fullbody
32762,fullbody
32526,fullbody
32283,fullbody
32397,bunsguns
32958,fullbody
32472,fullbody
32612,fullbody
32427,armsabs
32713,fullbody
32740,fullbody
32813,fullbody
32555,fullbody
32319,fullbody
32956,fullbody
32429,fullbody
32527,fullbody
32699,fullbody
32263,fullbody
32969,nan
32556,fullbody
32741,fullbody
32430,fullbody
32700,fullbody
32628,fullbody
32605,fullbody
32473,fullbody
32517,fullbody
32264,fullbody
32707,fullbody
32913,fullbody
32919,nan
32433,fullbody
32395,fullbody
32931,fullbody
32742,fullbody
32518,fullbody
32715,fullbody
32396,fullbody
32972,fullbody
32744,fullbody
32475,fullbody
32814,armsabs
32387,fullbody
32723,fullbody
32368,fullbody
32398,fullbody
32629,fullbody
32434,fullbody
32980,nan
32916,fullbody
32725,fullbody
32631,fullbody
32680,fullbody
32519,fullbody
32610,fullbody
32284,fullbody
32265,fullbody
32702,armsabs
32399,fullbody
32320,fullbody
32815,fullbody
32474,fullbody
32633,armsabs
32428,armsabs
32681,fullbody
32943,fullbody
32383,fullbody
32611,fullbody
32607,fullbody
32662,fullbody
32400,fullbody
32816,fullbody
32321,fullbody
32476,fullbody
32557,fullbody
32634,fullbody
32431,fullbody
32750,armsabs
32946,fullbody
32682,nan
32384,fullbody
32960,training
32322,fullbody
32718,fullbody
32944,nan
32558,fullbody
32636,fullbody
32432,fullbody
32435,fullbody
32323,fullbody
32266,fullbody
32683,armsabs
32477,fullbody
32764,fullbody
32520,fullbody
32613,fullbody
32745,fullbody
32970,fullbody
32324,fullbody
32436,fullbody
32899,fullbody
32267,fullbody
32819,armsabs
32747,fullbody
32325,fullbody
32441,armsabs
32987,fullbody
32521,fullbody
32478,fullbody
32326,fullbody
32437,fullbody
32479,fullbody
32268,fullbody
32443,fullbody
32480,fullbody
32957,fullbody
32932,fullbody
32985,fullbody
32746,fullbody
32729,fullbody
32327,fullbody
32820,fullbody
32483,fullbody
32766,fullbody
32765,fullbody
32748,fullbody
32638,fullbody
33787,fullbody
32438,fullbody
32978,fullbody
32721,fullbody
32767,fullbody
32855,fullbody
32328,fullbody
32684,fullbody
32948,fullbody
32608,fullbody
32269,fullbody
32769,fullbody
32821,fullbody
32559,fullbody
32329,fullbody
32481,fullbody
32817,fullbody
32439,fullbody
32991,advanced
32285,fullbody
32992,advanced
32372,fullbody
32685,armsabs
32950,fullbody
32270,fullbody
32731,fullbody
32923,advanced
32768,armsabs
32330,fullbody
32921,fullbody
32818,fullbody
32482,fullbody
32560,fullbody
32951,armsabs
32440,fullbody
32640,fullbody
32580,bunsguns
32686,fullbody
32373,fullbody
32614,fullbody
32271,fullbody
32701,fullbody
32442,armsabs
32390,fullbody
32522,fullbody
32374,fullbody
32444,fullbody
32307,fullbody
32928,fullbody
32864,fullbody
32331,fullbody
32822,fullbody
32561,fullbody
32867,fullbody
32770,armsabs
32445,fullbody
32687,fullbody
32523,fullbody
32641,fullbody
32386,fullbody
32749,fullbody
32332,fullbody
32485,fullbody
32688,fullbody
32642,fullbody
32911,armsabs
32452,armsabs
32734,fullbody
32333,fullbody
32446,fullbody
32771,fullbody
32933,fullbody
32737,fullbody
32773,fullbody
32934,beginner
32484,fullbody
32454,fullbody
32772,fullbody
32304,fullbody
32334,fullbody
32869,fullbody
32389,fullbody
32486,fullbody
34692,fullbody
32643,fullbody
32447,fullbody
32988,nan
32871,fullbody
33000,nan
32665,fullbody
32645,armsabs
32335,fullbody
32949,fullbody
32664,fullbody
32945,nan
32336,fullbody
32448,fullbody
32305,fullbody
32618,fullbody
32272,fullbody
32997,fullbody
32727,fullbody
32337,fullbody
32730,fullbody
32690,nan
32994,armsabs
32615,fullbody
32619,fullbody
32647,fullbody
32529,fullbody
32528,armsabs
32775,fullbody
32562,fullbody
32621,fullbody
32338,fullbody
32449,fullbody
32579,fullbody
32648,armsabs
32703,fullbody
32487,fullbody
32823,fullbody
32530,fullbody
32774,fullbody
32756,fullbody
32625,bunsguns
32993,fullbody
32339,fullbody
32450,fullbody
32375,fullbody
32824,fullbody
32691,fullbody
32491,armsabs
32776,fullbody
32704,armsabs
32755,armsabs
32632,fullbody
32340,fullbody
32563,fullbody
32453,armsabs
32826,bunsguns
32777,fullbody
32705,fullbody
32531,armsabs
32488,fullbody
32751,fullbody
32630,fullbody
32341,fullbody
32451,fullbody
32825,fullbody
32306,fullbody
32564,fullbody
32492,fullbody
32708,fullbody
32650,fullbody
32753,fullbody
32342,fullbody
32455,fullbody
32494,nan
32709,fullbody
32652,nan
32961,training
32763,fullbody
32653,nan
32343,fullbody
32344,fullbody
32872,armsabs
32622,fullbody
32873,fullbody
32624,fullbody
32627,bunsguns
32489,fullbody
32490,fullbody
32495,fullbody
32861,fullbody
32981,advanced
32493,fullbody
32496,nan
32361,fullbody
33002,fullbody
32890,fullbody
32733,fullbody
32897,fullbody
32626,fullbody
33066,nan
32974,fullbody
32976,fullbody
32977,fullbody
32391,fullbody
33063,nan
32298,training
32692,fullbody
32468,fullbody
32419,fullbody
32532,fullbody
32273,bunsguns
32758,fullbody
32896,fullbody
32874,fullbody
32827,fullbody
32779,armsabs
32345,fullbody
32469,fullbody
32466,fullbody
32533,fullbody
32635,fullbody
32420,fullbody
32286,fullbody
32759,fullbody
32467,fullbody
32421,fullbody
32470,fullbody
32534,fullbody
32752,armsabs
32565,fullbody
32828,fullbody
32346,fullbody
32930,fullbody
32760,fullbody
32535,fullbody
32754,fullbody
33081,fullbody
33065,fullbody
32830,fullbody
32301,fullbody
32287,fullbody
32348,fullbody
32780,fullbody
32761,fullbody
32660,fullbody
32426,fullbody
33079,nan
32847,fullbody
32717,armsabs
32566,fullbody
32349,fullbody
32425,fullbody
32661,fullbody
32697,fullbody
32781,fullbody
32935,armsabs
32829,fullbody
32350,fullbody
32567,fullbody
32422,fullbody
32302,fullbody
32693,fullbody
33067,fullbody
32892,fullbody
32782,fullbody
32351,fullbody
32423,fullbody
32953,fullbody
32578,fullbody
32303,fullbody
32536,fullbody
32288,fullbody
32639,fullbody
32962,training
32937,nan
32471,fullbody
32424,fullbody
32666,fullbody
32990,armsabs
32901,fullbody
32877,fullbody
32900,fullbody
32347,fullbody
32983,nan
33144,fullbody
32922,fullbody
32989,fullbody
33085,fullbody
32973,fullbody
33060,fullbody
33064,nan
33129,fullbody
33143,fullbody
33142,fullbody
33003,fullbody
33004,fullbody
32880,fullbody
33005,fullbody
32996,fullbody
33006,fullbody
32902,fullbody
33098,bunsguns
33145,fullbody
33086,fullbody
32581,fullbody
32999,fullbody
33147,fullbody
33062,fullbody
33007,fullbody
32939,nan
33008,fullbody
33149,fullbody
33009,fullbody
33146,armsabs
33010,fullbody
32995,fullbody
33150,armsabs
33012,fullbody
33013,fullbody
33080,fullbody
33183,nan
33014,fullbody
33151,fullbody
33016,fullbody
33152,fullbody
33148,fullbody
33015,fullbody
32986,fullbody
32590,fullbody
32984,fullbody
33017,fullbody
33018,fullbody
33177,training
33068,training
32963,training
32791,fullbody
33084,fullbody
33019,armsabs
32912,fullbody
33153,fullbody
33020,fullbody
33154,fullbody
33021,fullbody
32915,fullbody
33022,fullbody
32757,fullbody
33023,fullbody
32904,nan
32859,nan
33024,fullbody
32299,training
33178,training
33069,training
33025,fullbody
33026,bunsguns
33131,fullbody
33155,fullbody
33027,fullbody
33196,nan
33171,fullbody
33156,fullbody
33028,fullbody
33172,fullbody
33157,bunsguns
33029,fullbody
32924,fullbody
33194,nan
33158,fullbody
32936,fullbody
33030,fullbody
32998,nan
32903,nan
32860,nan
33179,training
33070,training
32253,nan
33087,training
32401,fullbody
33031,fullbody
33088,training
33032,fullbody
33089,training
33033,fullbody
33159,fullbody
33099,training
33109,training
33034,fullbody
33184,nan
33139,training
33132,training
33207,fullbody
33035,fullbody
33210,fullbody
33160,fullbody
33036,fullbody
33161,armsabs
33174,fullbody
32964,training
33090,training
33110,training
33037,fullbody
33162,armsabs
33038,fullbody
33091,training
33111,training
33173,fullbody
33082,fullbody
33163,fullbody
33191,nan
33198,fullbody
33100,training
33039,fullbody
33061,fullbody
33226,fullbody
33164,fullbody
33133,training
33140,training
33097,fullbody
33040,fullbody
33134,training
